Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.34,0.08823529411764706,0.19811320754716982,0.09657544404211986
1.0,0.42,0.14285714285714285,0.32075471698113206,
2.0,0.14,0.07142857142857142,0.16037735849056603,
3.0,0.07,0.14285714285714285,0.32075471698113206,
4.0,0.03,0.0,0.0,
