Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.32,0.15625,0.2550204371778923,0.34675491431699523
1.0,0.41,0.17073170731707318,0.2786564776968189,
2.0,0.18,0.0,0.0,
3.0,0.07,0.2857142857142857,0.46632308512528875,
4.0,0.01,0.0,0.0,
6.0,0.01,0.0,0.0,
