Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.35,0.2571428571428571,0.3116883116883117,0.05898689692978348
1.0,0.4,0.175,0.2121212121212121,
2.0,0.16,0.25,0.30303030303030304,
3.0,0.07,0.14285714285714285,0.17316017316017315,
4.0,0.02,0.0,0.0,
