Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.33,0.12121212121212122,0.13951538526033366,0.20685636840067556
1.0,0.32,0.09375,0.10790643078728933,
2.0,0.26,0.15384615384615385,0.17707721975350046,
3.0,0.06,0.0,0.0,
4.0,0.02,0.5,0.5755009641988764,
6.0,0.01,0.0,0.0,
