Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.32,0.1875,0.23809523809523808,0.357077558637132
1.0,0.4,0.225,0.28571428571428575,
2.0,0.17,0.0,0.0,
3.0,0.08,0.375,0.47619047619047616,
4.0,0.02,0.0,0.0,
6.0,0.01,0.0,0.0,
