Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.41,0.14634146341463414,0.14298223559297052,0.06824896672613194
1.0,0.31,0.12903225806451613,0.1260703582647697,
2.0,0.19,0.10526315789473684,0.10284687121599634,
3.0,0.07,0.14285714285714285,0.13957789665028075,
4.0,0.02,0.5,0.48852263827598263,
