 "tick, turtle_id, motility_state, xcor, ycor, freq, egg_contact_time"
0,12, "progressive",0,0,0,0
0,46, "progressive",0,0,0,0
0,15, "progressive",0,0,1,0
0,93, "progressive",0,0,2,0
0,41, "progressive",0,0,1,0
0,16, "progressive",0,0,0,0
0,95, "progressive",0,0,4,0
0,59, "progressive",0,0,0,0
0,75, "progressive",0,0,3,0
0,54, "progressive",0,0,0,0
0,89, "progressive",0,0,1,0
0,9, "progressive",0,0,1,0
0,68, "progressive",0,0,1,0
0,22, "progressive",0,0,3,0
0,25, "progressive",0,0,1,0
0,61, "progressive",0,0,1,0
0,17, "progressive",0,0,1,0
0,50, "progressive",0,0,0,0
0,5, "progressive",0,0,1,0
0,30, "progressive",0,0,0,0
0,56, "progressive",0,0,1,0
0,53, "progressive",0,0,2,0
0,21, "progressive",0,0,0,0
0,85, "progressive",0,0,2,0
0,19, "progressive",0,0,1,0
0,55, "progressive",0,0,0,0
0,35, "progressive",0,0,1,0
0,69, "progressive",0,0,2,0
0,86, "progressive",0,0,2,0
0,36, "progressive",0,0,0,0
0,11, "progressive",0,0,1,0
0,82, "progressive",0,0,1,0
0,4, "progressive",0,0,0,0
0,57, "progressive",0,0,0,0
0,62, "progressive",0,0,0,0
0,94, "progressive",0,0,0,0
0,38, "progressive",0,0,0,0
0,99, "progressive",0,0,1,0
0,67, "progressive",0,0,2,0
0,14, "progressive",0,0,1,0
0,58, "progressive",0,0,1,0
0,77, "progressive",0,0,1,0
0,0, "progressive",0,0,1,0
0,45, "progressive",0,0,0,0
0,43, "progressive",0,0,0,0
0,72, "progressive",0,0,1,0
0,65, "progressive",0,0,0,0
0,47, "progressive",0,0,2,0
0,27, "progressive",0,0,2,0
0,96, "progressive",0,0,0,0
0,87, "progressive",0,0,1,0
0,90, "progressive",0,0,2,0
0,76, "progressive",0,0,1,0
0,39, "progressive",0,0,0,0
0,60, "progressive",0,0,2,0
0,40, "progressive",0,0,1,0
0,2, "progressive",0,0,0,0
0,34, "progressive",0,0,2,0
0,6, "progressive",0,0,0,0
0,44, "progressive",0,0,0,0
0,13, "progressive",0,0,1,0
0,37, "progressive",0,0,0,0
0,92, "progressive",0,0,0,0
0,71, "progressive",0,0,2,0
0,29, "progressive",0,0,3,0
0,3, "progressive",0,0,2,0
0,33, "progressive",0,0,2,0
0,20, "progressive",0,0,0,0
0,32, "progressive",0,0,1,0
0,8, "progressive",0,0,0,0
0,10, "progressive",0,0,0,0
0,91, "progressive",0,0,1,0
0,42, "progressive",0,0,2,0
0,78, "progressive",0,0,1,0
0,64, "progressive",0,0,2,0
0,49, "progressive",0,0,0,0
0,23, "progressive",0,0,1,0
0,97, "progressive",0,0,0,0
0,18, "progressive",0,0,1,0
0,83, "progressive",0,0,1,0
0,52, "progressive",0,0,1,0
0,74, "progressive",0,0,1,0
0,26, "progressive",0,0,0,0
0,81, "progressive",0,0,2,0
0,84, "progressive",0,0,1,0
0,51, "progressive",0,0,2,0
0,79, "progressive",0,0,1,0
0,31, "progressive",0,0,2,0
0,28, "progressive",0,0,0,0
0,1, "progressive",0,0,0,0
0,24, "progressive",0,0,1,0
0,80, "progressive",0,0,0,0
0,73, "progressive",0,0,0,0
0,70, "progressive",0,0,0,0
0,66, "progressive",0,0,0,0
0,88, "progressive",0,0,0,0
0,48, "progressive",0,0,2,0
0,98, "progressive",0,0,0,0
0,63, "progressive",0,0,0,0
0,7, "progressive",0,0,1,0
655,90, "progressive",-8.995746676376498,3.434560557756547,2,0
655,4, "progressive",-0.5024225950272294,6.641381821783159,0,0
655,26, "progressive",-0.3728147102428043,-0.749738453407449,0,0
655,48, "progressive",-11.446488062633334,6.626648529826085,2,0
655,86, "progressive",-0.7906522595829196,-4.563909668391972,2,0
655,76, "progressive",3.8120065319516194,-15.575675735433586,1,0
655,36, "progressive",-8.123991217915739,4.491778446853528,0,0
655,62, "progressive",-7.148295856679821,14.760413612021214,0,0
655,47, "progressive",-11.632862156997913,-2.9708711973668454,2,0
655,10, "progressive",2.8013228800305994,-12.097936594145782,0,0.5511811023622046
655,5, "progressive",-14.222899258218007,-15.491006238358088,1,0
655,95, "hyperactive",-8.601324836546766,-15.215049190564393,4,0
655,24, "progressive",9.102956703240064,-0.6374250514376505,1,0
655,98, "progressive",-12.101568086674677,-8.421625295094398,0,0
655,59, "progressive",8.41682870253604,10.22951050127848,0,0
655,1, "progressive",-8.62262298569709,13.384136939650991,0,0
655,25, "progressive",15.055333134532336,-15.321031692249024,1,0.11811023622047244
655,81, "progressive",-16.04642383400742,15.088981356501415,2,0
655,77, "progressive",0.2062872440917658,-9.122160683167655,1,0
655,37, "progressive",-7.019464293317323,-2.426131732979648,0,0
655,33, "progressive",-0.33448667283061717,-14.977985072390835,2,0.15748031496062992
655,40, "progressive",-13.32663314160861,-1.0087119696847866,1,0
655,22, "progressive",5.512383349438656,13.156881967070195,3,0
655,63, "progressive",13.759004351914818,-4.085363825238429,0,0.3149606299212598
655,70, "progressive",-12.231806567637786,14.530382683247085,0,0
655,91, "progressive",10.564424762056156,-7.97098533255798,1,0
655,15, "progressive",-2.233684747257238,-9.950145981522791,1,0
655,11, "progressive",-14.92057658225895,9.791650399722723,1,0
655,29, "progressive",5.532638535939792,14.76087871837907,3,0
655,64, "progressive",-11.921423643792135,4.643679686224055,2,0
655,14, "progressive",-13.542986739982481,-7.620401311613078,1,0.15748031496062992
655,9, "progressive",13.562861361733283,11.112667829836761,1,0.11811023622047244
655,52, "progressive",11.355080684514268,-14.23203064683267,1,0
655,54, "progressive",3.3028217361452707,3.5486680221844247,0,0
655,53, "progressive",15.075054841432532,-2.0550729394608593,2,0
655,34, "progressive",0.3190554015119678,8.871794757242565,2,0
655,0, "progressive",-5.206492311783635,-11.643869011886741,1,0
655,88, "progressive",-8.0188973203273,-9.240652628006076,0,0
655,43, "progressive",3.3475263267721895,13.466565058924637,0,0
655,94, "progressive",7.88086738376061,14.203874789044159,0,0
655,30, "progressive",9.39761961491835,-4.226399442150237,0,0
655,45, "progressive",-15.953939868704259,5.563122408431888,0,0
655,7, "progressive",15.036547992227074,12.04591036750875,1,0
655,35, "progressive",14.098540907142263,-2.4467884074661366,1,1.1811023622047245
655,20, "progressive",-6.430972265479174,14.86832349924475,0,0
655,3, "progressive",-15.134747586605346,12.824989086392652,2,0
655,18, "progressive",-12.614273058517686,-12.962421220205224,1,0
655,28, "progressive",9.566902695413757,-14.2208112604247,0,0
655,75, "progressive",-9.091889064743699,14.29967049199143,3,0
655,68, "progressive",-3.0008354691836714,10.844485761661115,1,0
655,49, "progressive",13.828427120765733,-9.337093632381826,0,0.35433070866141725
655,79, "progressive",11.972984998762634,-15.204795895474913,1,0.2755905511811023
655,44, "progressive",-12.101445490256854,5.206830779811255,0,0
655,27, "progressive",14.954808264433721,-15.146844795526953,2,0.2755905511811023
655,71, "progressive",-6.862539732336282,-7.018383933586108,2,0
655,55, "progressive",12.020477332712325,-7.789486624302793,0,0
655,16, "progressive",-9.546368118466901,9.228061922631568,0,0
655,65, "progressive",10.385812824042933,-13.671711255640034,0,0.19685039370078738
655,89, "progressive",3.262560397215924,10.851439397227333,1,0
