Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.36,0.1388888888888889,0.22092432706957846,0.04218772414042449
1.0,0.29,0.13793103448275862,0.21940071102082276,
2.0,0.27,0.18518518518518517,0.2945657694261046,
3.0,0.06,0.16666666666666666,0.2651091924834941,
4.0,0.01,0.0,0.0,
5.0,0.01,0.0,0.0,
