Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.33,0.15151515151515152,0.08930321709394261,0.08473279740540633
1.0,0.41,0.1951219512195122,0.11500511859902855,
2.0,0.2,0.15,0.08841018492300319,
3.0,0.05,0.2,0.11788024656400425,
4.0,0.01,1.0,0.5894012328200212,
