Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.39,0.20512820512820512,0.38463828520392973,0.1673074916701192
1.0,0.34,0.11764705882352941,0.220601369455195,
2.0,0.19,0.21052631578947367,0.39476034534087523,
3.0,0.04,0.0,0.0,
4.0,0.02,0.0,0.0,
5.0,0.01,0.0,0.0,
6.0,0.01,0.0,0.0,
