Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.33,0.12121212121212122,0.19036358261897723,0.19724014074900398
1.0,0.35,0.2857142857142857,0.4487141590304463,
2.0,0.23,0.08695652173913043,0.13656517883535324,
3.0,0.07,0.14285714285714285,0.22435707951522316,
5.0,0.02,0.0,0.0,
