Frequency Types,Q,Likelihood,Posterior,KL Divergence
0.0,0.36,0.2777777777777778,0.2551171759121922,0.11391557160709373
1.0,0.43,0.18604651162790697,0.17086917828537526,
2.0,0.16,0.125,0.11480272916048649,
3.0,0.02,0.5,0.45921091664194597,
4.0,0.02,0.0,0.0,
5.0,0.01,0.0,0.0,
